"GEO_ID","NAME","B19058_001E","B19058_001M","B19058_002E","B19058_002M","B19058_003E","B19058_003M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With cash public assistance or Food Stamps/SNAP","Margin of Error!!Total:!!With cash public assistance or Food Stamps/SNAP","Estimate!!Total:!!No cash public assistance or Food Stamps/SNAP","Margin of Error!!Total:!!No cash public assistance or Food Stamps/SNAP"
"1500000US721270098001","Block Group 1, Census Tract 98, San Juan Municipio, Puerto Rico","126","68","0","14","126","68"
"1500000US721270098002","Block Group 2, Census Tract 98, San Juan Municipio, Puerto Rico","267","96","16","25","251","96"
"1500000US721270098003","Block Group 3, Census Tract 98, San Juan Municipio, Puerto Rico","443","138","48","77","395","124"
"1500000US721270098004","Block Group 4, Census Tract 98, San Juan Municipio, Puerto Rico","208","72","0","14","208","72"
"1500000US721270098005","Block Group 5, Census Tract 98, San Juan Municipio, Puerto Rico","1062","173","21","33","1041","172"
"1500000US721270099011","Block Group 1, Census Tract 99.01, San Juan Municipio, Puerto Rico","350","76","0","14","350","76"
"1500000US721270099012","Block Group 2, Census Tract 99.01, San Juan Municipio, Puerto Rico","539","107","263","84","276","73"
"1500000US721270099013","Block Group 3, Census Tract 99.01, San Juan Municipio, Puerto Rico","321","71","31","38","290","69"
"1500000US721270099021","Block Group 1, Census Tract 99.02, San Juan Municipio, Puerto Rico","553","132","132","76","421","112"
"1500000US721270099022","Block Group 2, Census Tract 99.02, San Juan Municipio, Puerto Rico","511","130","118","72","393","114"
"1500000US721270099023","Block Group 3, Census Tract 99.02, San Juan Municipio, Puerto Rico","601","105","126","74","475","107"
"1500000US721270099031","Block Group 1, Census Tract 99.03, San Juan Municipio, Puerto Rico","454","84","10","15","444","85"
"1500000US721270099032","Block Group 2, Census Tract 99.03, San Juan Municipio, Puerto Rico","290","87","67","50","223","80"
"1500000US721270099033","Block Group 3, Census Tract 99.03, San Juan Municipio, Puerto Rico","327","79","47","34","280","74"
"1500000US721270099034","Block Group 4, Census Tract 99.03, San Juan Municipio, Puerto Rico","654","115","62","50","592","123"
"1500000US721270099041","Block Group 1, Census Tract 99.04, San Juan Municipio, Puerto Rico","607","89","37","26","570","89"
"1500000US721270099042","Block Group 2, Census Tract 99.04, San Juan Municipio, Puerto Rico","304","56","0","14","304","56"
"1500000US721270100011","Block Group 1, Census Tract 100.01, San Juan Municipio, Puerto Rico","662","151","94","89","568","144"
"1500000US721270100012","Block Group 2, Census Tract 100.01, San Juan Municipio, Puerto Rico","186","104","33","55","153","87"
"1500000US721270100013","Block Group 3, Census Tract 100.01, San Juan Municipio, Puerto Rico","998","191","340","129","658","178"
"1500000US721270100014","Block Group 4, Census Tract 100.01, San Juan Municipio, Puerto Rico","596","169","16","25","580","169"
"1500000US721270100021","Block Group 1, Census Tract 100.02, San Juan Municipio, Puerto Rico","730","158","42","50","688","162"
"1500000US721270100022","Block Group 2, Census Tract 100.02, San Juan Municipio, Puerto Rico","1001","165","0","14","1001","165"
"1500000US721270100121","Block Group 1, Census Tract 100.12, San Juan Municipio, Puerto Rico","700","139","128","91","572","139"
"1500000US721270100122","Block Group 2, Census Tract 100.12, San Juan Municipio, Puerto Rico","590","151","255","121","335","117"
"1500000US721270100123","Block Group 3, Census Tract 100.12, San Juan Municipio, Puerto Rico","389","104","55","66","334","102"
"1500000US721270100124","Block Group 4, Census Tract 100.12, San Juan Municipio, Puerto Rico","576","172","50","60","526","167"
"1500000US721270100221","Block Group 1, Census Tract 100.22, San Juan Municipio, Puerto Rico","178","68","20","31","158","61"
"1500000US721270100222","Block Group 2, Census Tract 100.22, San Juan Municipio, Puerto Rico","1023","113","103","62","920","123"
"1500000US721270100321","Block Group 1, Census Tract 100.32, San Juan Municipio, Puerto Rico","820","208","406","158","414","157"
"1500000US721270100322","Block Group 2, Census Tract 100.32, San Juan Municipio, Puerto Rico","300","98","44","55","256","104"
"1500000US721270100323","Block Group 3, Census Tract 100.32, San Juan Municipio, Puerto Rico","603","142","194","106","409","136"
"1500000US721270100324","Block Group 4, Census Tract 100.32, San Juan Municipio, Puerto Rico","128","59","81","60","47","43"
"1500000US721270100421","Block Group 1, Census Tract 100.42, San Juan Municipio, Puerto Rico","1100","191","233","145","867","191"
"1500000US721270100422","Block Group 2, Census Tract 100.42, San Juan Municipio, Puerto Rico","909","195","150","97","759","184"
"1500000US721270100423","Block Group 3, Census Tract 100.42, San Juan Municipio, Puerto Rico","552","160","150","95","402","170"
"1500000US721270100424","Block Group 4, Census Tract 100.42, San Juan Municipio, Puerto Rico","345","120","70","69","275","124"
"1500000US721270101001","Block Group 1, Census Tract 101, San Juan Municipio, Puerto Rico","592","163","18","29","574","162"
"1500000US721270101002","Block Group 2, Census Tract 101, San Juan Municipio, Puerto Rico","952","190","354","144","598","167"
"1500000US721270101003","Block Group 3, Census Tract 101, San Juan Municipio, Puerto Rico","1088","205","303","160","785","189"
"1500000US721270102001","Block Group 1, Census Tract 102, San Juan Municipio, Puerto Rico","843","178","192","103","651","172"
"1500000US721270102002","Block Group 2, Census Tract 102, San Juan Municipio, Puerto Rico","525","140","160","102","365","125"
"1500000US721270102003","Block Group 3, Census Tract 102, San Juan Municipio, Puerto Rico","856","213","293","149","563","182"
"1500000US721270105001","Block Group 1, Census Tract 105, San Juan Municipio, Puerto Rico","847","168","221","113","626","145"
"1500000US721270105002","Block Group 2, Census Tract 105, San Juan Municipio, Puerto Rico","647","168","33","52","614","169"
"1500000US721270105003","Block Group 3, Census Tract 105, San Juan Municipio, Puerto Rico","731","170","33","37","698","165"
"1500000US721279800001","Block Group 1, Census Tract 9800, San Juan Municipio, Puerto Rico","13","9","13","9","0","14"
"1500000US721279801011","Block Group 1, Census Tract 9801.01, San Juan Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721279801021","Block Group 1, Census Tract 9801.02, San Juan Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721279801031","Block Group 1, Census Tract 9801.03, San Juan Municipio, Puerto Rico","414","65","369","65","45","35"
"1500000US721279801041","Block Group 1, Census Tract 9801.04, San Juan Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721279801051","Block Group 1, Census Tract 9801.05, San Juan Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721279801071","Block Group 1, Census Tract 9801.07, San Juan Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721279801081","Block Group 1, Census Tract 9801.08, San Juan Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721279802001","Block Group 1, Census Tract 9802, San Juan Municipio, Puerto Rico","34","28","17","20","17","19"
"1500000US721279803001","Block Group 1, Census Tract 9803, San Juan Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721279900000","Block Group 0, Census Tract 9900, San Juan Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721292201001","Block Group 1, Census Tract 2201, San Lorenzo Municipio, Puerto Rico","1058","211","237","124","821","206"
"1500000US721292201002","Block Group 2, Census Tract 2201, San Lorenzo Municipio, Puerto Rico","646","165","276","140","370","164"
"1500000US721292201003","Block Group 3, Census Tract 2201, San Lorenzo Municipio, Puerto Rico","785","168","319","149","466","138"
"1500000US721292202001","Block Group 1, Census Tract 2202, San Lorenzo Municipio, Puerto Rico","423","101","390","104","33","33"
"1500000US721292202002","Block Group 2, Census Tract 2202, San Lorenzo Municipio, Puerto Rico","684","131","343","119","341","114"
"1500000US721292203001","Block Group 1, Census Tract 2203, San Lorenzo Municipio, Puerto Rico","359","77","198","67","161","55"
"1500000US721292203002","Block Group 2, Census Tract 2203, San Lorenzo Municipio, Puerto Rico","332","73","209","63","123","52"
"1500000US721292204011","Block Group 1, Census Tract 2204.01, San Lorenzo Municipio, Puerto Rico","1163","150","329","101","834","159"
"1500000US721292204012","Block Group 2, Census Tract 2204.01, San Lorenzo Municipio, Puerto Rico","676","119","301","114","375","117"
"1500000US721292204021","Block Group 1, Census Tract 2204.02, San Lorenzo Municipio, Puerto Rico","1010","152","429","119","581","144"
"1500000US721292204022","Block Group 2, Census Tract 2204.02, San Lorenzo Municipio, Puerto Rico","434","102","222","89","212","90"
"1500000US721292204023","Block Group 3, Census Tract 2204.02, San Lorenzo Municipio, Puerto Rico","432","114","247","98","185","91"
"1500000US721292205011","Block Group 1, Census Tract 2205.01, San Lorenzo Municipio, Puerto Rico","661","131","411","120","250","96"
"1500000US721292205012","Block Group 2, Census Tract 2205.01, San Lorenzo Municipio, Puerto Rico","479","110","290","104","189","75"
"1500000US721292205021","Block Group 1, Census Tract 2205.02, San Lorenzo Municipio, Puerto Rico","992","173","415","131","577","145"
"1500000US721292205022","Block Group 2, Census Tract 2205.02, San Lorenzo Municipio, Puerto Rico","578","135","305","109","273","88"
"1500000US721292206001","Block Group 1, Census Tract 2206, San Lorenzo Municipio, Puerto Rico","532","122","321","113","211","83"
"1500000US721292206002","Block Group 2, Census Tract 2206, San Lorenzo Municipio, Puerto Rico","600","146","296","114","304","111"
"1500000US721292207001","Block Group 1, Census Tract 2207, San Lorenzo Municipio, Puerto Rico","775","184","304","129","471","162"
"1500000US721292207002","Block Group 2, Census Tract 2207, San Lorenzo Municipio, Puerto Rico","539","150","438","143","101","66"
"1500000US721292207003","Block Group 3, Census Tract 2207, San Lorenzo Municipio, Puerto Rico","614","148","314","132","300","133"
"1500000US721310092001","Block Group 1, Census Tract 92, San Sebastián Municipio, Puerto Rico","362","85","213","70","149","71"
"1500000US721310092002","Block Group 2, Census Tract 92, San Sebastián Municipio, Puerto Rico","498","107","355","105","143","70"
"1500000US721319585001","Block Group 1, Census Tract 9585, San Sebastián Municipio, Puerto Rico","551","125","315","101","236","107"
"1500000US721319585002","Block Group 2, Census Tract 9585, San Sebastián Municipio, Puerto Rico","469","114","343","108","126","68"
"1500000US721319585003","Block Group 3, Census Tract 9585, San Sebastián Municipio, Puerto Rico","547","148","253","91","294","116"
"1500000US721319587001","Block Group 1, Census Tract 9587, San Sebastián Municipio, Puerto Rico","347","117","189","99","158","94"
"1500000US721319587002","Block Group 2, Census Tract 9587, San Sebastián Municipio, Puerto Rico","848","195","345","150","503","164"
"1500000US721319587003","Block Group 3, Census Tract 9587, San Sebastián Municipio, Puerto Rico","520","152","227","113","293","123"
"1500000US721319588001","Block Group 1, Census Tract 9588, San Sebastián Municipio, Puerto Rico","736","178","416","148","320","133"
"1500000US721319588002","Block Group 2, Census Tract 9588, San Sebastián Municipio, Puerto Rico","546","155","346","141","200","93"
"1500000US721319588003","Block Group 3, Census Tract 9588, San Sebastián Municipio, Puerto Rico","766","172","362","138","404","162"
"1500000US721319589001","Block Group 1, Census Tract 9589, San Sebastián Municipio, Puerto Rico","461","128","379","119","82","63"
"1500000US721319589002","Block Group 2, Census Tract 9589, San Sebastián Municipio, Puerto Rico","485","93","116","57","369","97"
"1500000US721319590001","Block Group 1, Census Tract 9590, San Sebastián Municipio, Puerto Rico","346","91","162","79","184","75"
"1500000US721319590002","Block Group 2, Census Tract 9590, San Sebastián Municipio, Puerto Rico","654","141","337","109","317","105"
"1500000US721319590003","Block Group 3, Census Tract 9590, San Sebastián Municipio, Puerto Rico","347","85","190","77","157","64"
"1500000US721319592001","Block Group 1, Census Tract 9592, San Sebastián Municipio, Puerto Rico","199","110","139","88","60","70"
"1500000US721319592002","Block Group 2, Census Tract 9592, San Sebastián Municipio, Puerto Rico","698","161","264","127","434","156"
"1500000US721319592003","Block Group 3, Census Tract 9592, San Sebastián Municipio, Puerto Rico","776","169","363","147","413","155"
"1500000US721319593001","Block Group 1, Census Tract 9593, San Sebastián Municipio, Puerto Rico","686","129","408","103","278","90"
"1500000US721319593002","Block Group 2, Census Tract 9593, San Sebastián Municipio, Puerto Rico","391","105","223","99","168","67"
"1500000US721319593003","Block Group 3, Census Tract 9593, San Sebastián Municipio, Puerto Rico","374","109","273","94","101","56"
"1500000US721319595001","Block Group 1, Census Tract 9595, San Sebastián Municipio, Puerto Rico","634","152","284","107","350","135"
"1500000US721319595002","Block Group 2, Census Tract 9595, San Sebastián Municipio, Puerto Rico","623","195","364","145","259","139"
"1500000US721319595003","Block Group 3, Census Tract 9595, San Sebastián Municipio, Puerto Rico","449","133","372","136","77","72"
"1500000US721339533001","Block Group 1, Census Tract 9533, Santa Isabel Municipio, Puerto Rico","1269","186","328","97","941","176"
"1500000US721339533002","Block Group 2, Census Tract 9533, Santa Isabel Municipio, Puerto Rico","298","93","104","59","194","81"
"1500000US721339535001","Block Group 1, Census Tract 9535, Santa Isabel Municipio, Puerto Rico","556","144","235","103","321","103"
"1500000US721339535002","Block Group 2, Census Tract 9535, Santa Isabel Municipio, Puerto Rico","519","124","266","101","253","94"
"1500000US721339535003","Block Group 3, Census Tract 9535, Santa Isabel Municipio, Puerto Rico","279","103","165","80","114","75"
"1500000US721339536001","Block Group 1, Census Tract 9536, Santa Isabel Municipio, Puerto Rico","949","210","326","128","623","211"
"1500000US721339536002","Block Group 2, Census Tract 9536, Santa Isabel Municipio, Puerto Rico","316","100","158","78","158","89"
"1500000US721339536003","Block Group 3, Census Tract 9536, Santa Isabel Municipio, Puerto Rico","668","180","387","160","281","139"
"1500000US721339537001","Block Group 1, Census Tract 9537, Santa Isabel Municipio, Puerto Rico","217","59","139","52","78","39"
"1500000US721339537002","Block Group 2, Census Tract 9537, Santa Isabel Municipio, Puerto Rico","383","73","131","53","252","68"
"1500000US721339537003","Block Group 3, Census Tract 9537, Santa Isabel Municipio, Puerto Rico","293","65","143","52","150","43"
"1500000US721339538001","Block Group 1, Census Tract 9538, Santa Isabel Municipio, Puerto Rico","216","80","121","76","95","66"
"1500000US721339538002","Block Group 2, Census Tract 9538, Santa Isabel Municipio, Puerto Rico","206","90","86","61","120","84"
"1500000US721339538003","Block Group 3, Census Tract 9538, Santa Isabel Municipio, Puerto Rico","934","203","411","153","523","175"
"1500000US721339538004","Block Group 4, Census Tract 9538, Santa Isabel Municipio, Puerto Rico","264","95","91","58","173","87"
"1500000US721339900000","Block Group 0, Census Tract 9900, Santa Isabel Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721355101011","Block Group 1, Census Tract 5101.01, Toa Alta Municipio, Puerto Rico","890","192","89","74","801","187"
"1500000US721355101012","Block Group 2, Census Tract 5101.01, Toa Alta Municipio, Puerto Rico","549","146","45","52","504","136"
"1500000US721355101013","Block Group 3, Census Tract 5101.01, Toa Alta Municipio, Puerto Rico","636","121","0","14","636","121"
"1500000US721355101014","Block Group 4, Census Tract 5101.01, Toa Alta Municipio, Puerto Rico","573","141","147","88","426","137"
"1500000US721355101021","Block Group 1, Census Tract 5101.02, Toa Alta Municipio, Puerto Rico","897","150","420","108","477","110"
"1500000US721355101022","Block Group 2, Census Tract 5101.02, Toa Alta Municipio, Puerto Rico","531","112","200","70","331","102"
"1500000US721355102001","Block Group 1, Census Tract 5102, Toa Alta Municipio, Puerto Rico","319","103","22","35","297","112"
"1500000US721355102002","Block Group 2, Census Tract 5102, Toa Alta Municipio, Puerto Rico","644","162","442","155","202","112"
"1500000US721355102003","Block Group 3, Census Tract 5102, Toa Alta Municipio, Puerto Rico","362","108","92","77","270","111"
"1500000US721355102004","Block Group 4, Census Tract 5102, Toa Alta Municipio, Puerto Rico","1305","222","178","120","1127","231"
"1500000US721355103001","Block Group 1, Census Tract 5103, Toa Alta Municipio, Puerto Rico","469","104","190","75","279","83"
"1500000US721355103002","Block Group 2, Census Tract 5103, Toa Alta Municipio, Puerto Rico","380","88","190","84","190","69"
"1500000US721355104001","Block Group 1, Census Tract 5104, Toa Alta Municipio, Puerto Rico","616","121","203","75","413","106"
"1500000US721355104002","Block Group 2, Census Tract 5104, Toa Alta Municipio, Puerto Rico","448","114","151","81","297","91"
"1500000US721355104003","Block Group 3, Census Tract 5104, Toa Alta Municipio, Puerto Rico","388","87","271","81","117","65"
"1500000US721355105021","Block Group 1, Census Tract 5105.02, Toa Alta Municipio, Puerto Rico","448","98","166","86","282","85"
"1500000US721355105022","Block Group 2, Census Tract 5105.02, Toa Alta Municipio, Puerto Rico","450","97","102","55","348","92"
"1500000US721355105023","Block Group 3, Census Tract 5105.02, Toa Alta Municipio, Puerto Rico","325","88","54","41","271","83"
"1500000US721355105031","Block Group 1, Census Tract 5105.03, Toa Alta Municipio, Puerto Rico","397","118","115","90","282","86"
"1500000US721355105032","Block Group 2, Census Tract 5105.03, Toa Alta Municipio, Puerto Rico","948","178","246","119","702","168"
"1500000US721355105033","Block Group 3, Census Tract 5105.03, Toa Alta Municipio, Puerto Rico","1040","199","182","93","858","191"
"1500000US721355105034","Block Group 4, Census Tract 5105.03, Toa Alta Municipio, Puerto Rico","356","102","115","70","241","95"
"1500000US721355105041","Block Group 1, Census Tract 5105.04, Toa Alta Municipio, Puerto Rico","1225","148","203","104","1022","155"
"1500000US721355105042","Block Group 2, Census Tract 5105.04, Toa Alta Municipio, Puerto Rico","337","88","58","53","279","76"
"1500000US721355105051","Block Group 1, Census Tract 5105.05, Toa Alta Municipio, Puerto Rico","647","109","56","55","591","103"
"1500000US721355105052","Block Group 2, Census Tract 5105.05, Toa Alta Municipio, Puerto Rico","470","111","123","70","347","110"
"1500000US721355106011","Block Group 1, Census Tract 5106.01, Toa Alta Municipio, Puerto Rico","1568","188","292","101","1276","200"
"1500000US721355106021","Block Group 1, Census Tract 5106.02, Toa Alta Municipio, Puerto Rico","895","192","260","125","635","185"
"1500000US721355106022","Block Group 2, Census Tract 5106.02, Toa Alta Municipio, Puerto Rico","388","117","101","74","287","116"
"1500000US721355106023","Block Group 3, Census Tract 5106.02, Toa Alta Municipio, Puerto Rico","598","160","289","130","309","121"
"1500000US721355107011","Block Group 1, Census Tract 5107.01, Toa Alta Municipio, Puerto Rico","616","112","223","96","393","108"
"1500000US721355107012","Block Group 2, Census Tract 5107.01, Toa Alta Municipio, Puerto Rico","635","126","248","93","387","109"
"1500000US721355107021","Block Group 1, Census Tract 5107.02, Toa Alta Municipio, Puerto Rico","972","150","386","122","586","118"
"1500000US721355107022","Block Group 2, Census Tract 5107.02, Toa Alta Municipio, Puerto Rico","816","149","253","109","563","126"
"1500000US721371202001","Block Group 1, Census Tract 1202, Toa Baja Municipio, Puerto Rico","231","71","91","54","140","62"
"1500000US721371202002","Block Group 2, Census Tract 1202, Toa Baja Municipio, Puerto Rico","666","137","120","74","546","128"
"1500000US721371202003","Block Group 3, Census Tract 1202, Toa Baja Municipio, Puerto Rico","446","100","91","68","355","82"
"1500000US721371203001","Block Group 1, Census Tract 1203, Toa Baja Municipio, Puerto Rico","500","113","81","62","419","111"
"1500000US721371203002","Block Group 2, Census Tract 1203, Toa Baja Municipio, Puerto Rico","354","91","135","78","219","70"
"1500000US721371204001","Block Group 1, Census Tract 1204, Toa Baja Municipio, Puerto Rico","428","75","89","45","339","65"
"1500000US721371204002","Block Group 2, Census Tract 1204, Toa Baja Municipio, Puerto Rico","196","48","66","35","130","47"
"1500000US721371205001","Block Group 1, Census Tract 1205, Toa Baja Municipio, Puerto Rico","496","69","64","37","432","73"
"1500000US721371206001","Block Group 1, Census Tract 1206, Toa Baja Municipio, Puerto Rico","220","61","9","15","211","61"
"1500000US721371206002","Block Group 2, Census Tract 1206, Toa Baja Municipio, Puerto Rico","451","92","85","45","366","91"
"1500000US721371206003","Block Group 3, Census Tract 1206, Toa Baja Municipio, Puerto Rico","407","85","73","48","334","89"
"1500000US721371207001","Block Group 1, Census Tract 1207, Toa Baja Municipio, Puerto Rico","506","87","140","60","366","84"
"1500000US721371208001","Block Group 1, Census Tract 1208, Toa Baja Municipio, Puerto Rico","406","92","48","42","358","96"
"1500000US721371208002","Block Group 2, Census Tract 1208, Toa Baja Municipio, Puerto Rico","369","92","68","46","301","92"
"1500000US721371208003","Block Group 3, Census Tract 1208, Toa Baja Municipio, Puerto Rico","377","74","98","63","279","67"
"1500000US721371209001","Block Group 1, Census Tract 1209, Toa Baja Municipio, Puerto Rico","451","107","39","38","412","108"
"1500000US721371209002","Block Group 2, Census Tract 1209, Toa Baja Municipio, Puerto Rico","425","95","147","76","278","75"
"1500000US721371209003","Block Group 3, Census Tract 1209, Toa Baja Municipio, Puerto Rico","300","71","86","55","214","59"
"1500000US721371210011","Block Group 1, Census Tract 1210.01, Toa Baja Municipio, Puerto Rico","510","102","138","76","372","91"
"1500000US721371210012","Block Group 2, Census Tract 1210.01, Toa Baja Municipio, Puerto Rico","668","111","190","85","478","98"
"1500000US721371210021","Block Group 1, Census Tract 1210.02, Toa Baja Municipio, Puerto Rico","571","111","164","82","407","102"
"1500000US721371210022","Block Group 2, Census Tract 1210.02, Toa Baja Municipio, Puerto Rico","258","75","76","53","182","60"
"1500000US721371210023","Block Group 3, Census Tract 1210.02, Toa Baja Municipio, Puerto Rico","353","95","26","32","327","91"
"1500000US721371211001","Block Group 1, Census Tract 1211, Toa Baja Municipio, Puerto Rico","338","96","190","80","148","77"
"1500000US721371211002","Block Group 2, Census Tract 1211, Toa Baja Municipio, Puerto Rico","417","98","201","78","216","85"
"1500000US721371211003","Block Group 3, Census Tract 1211, Toa Baja Municipio, Puerto Rico","376","108","140","71","236","89"
"1500000US721371212001","Block Group 1, Census Tract 1212, Toa Baja Municipio, Puerto Rico","495","117","256","90","239","96"
"1500000US721371212002","Block Group 2, Census Tract 1212, Toa Baja Municipio, Puerto Rico","314","88","146","68","168","70"
"1500000US721371212003","Block Group 3, Census Tract 1212, Toa Baja Municipio, Puerto Rico","370","96","193","85","177","92"
"1500000US721371213001","Block Group 1, Census Tract 1213, Toa Baja Municipio, Puerto Rico","408","67","163","50","245","60"
"1500000US721371214001","Block Group 1, Census Tract 1214, Toa Baja Municipio, Puerto Rico","837","170","31","34","806","172"
"1500000US721371214002","Block Group 2, Census Tract 1214, Toa Baja Municipio, Puerto Rico","1159","195","250","113","909","193"
"1500000US721371214003","Block Group 3, Census Tract 1214, Toa Baja Municipio, Puerto Rico","131","85","55","66","76","87"
"1500000US721371217011","Block Group 1, Census Tract 1217.01, Toa Baja Municipio, Puerto Rico","917","112","263","85","654","96"
"1500000US721371217021","Block Group 1, Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","335","114","191","104","144","92"
"1500000US721371217022","Block Group 2, Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","689","178","440","137","249","123"
"1500000US721371217023","Block Group 3, Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721371217024","Block Group 4, Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","596","145","267","114","329","143"
"1500000US721371218011","Block Group 1, Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","501","178","287","139","214","131"
"1500000US721371218012","Block Group 2, Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","114","71","65","61","49","57"
"1500000US721371218013","Block Group 3, Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","510","165","263","135","247","152"
"1500000US721371218014","Block Group 4, Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","322","137","167","104","155","107"
"1500000US721371218021","Block Group 1, Census Tract 1218.02, Toa Baja Municipio, Puerto Rico","809","160","123","104","686","158"
"1500000US721371218022","Block Group 2, Census Tract 1218.02, Toa Baja Municipio, Puerto Rico","631","192","368","158","263","144"
"1500000US721371218023","Block Group 3, Census Tract 1218.02, Toa Baja Municipio, Puerto Rico","477","128","119","83","358","127"
"1500000US721371219001","Block Group 1, Census Tract 1219, Toa Baja Municipio, Puerto Rico","608","101","174","75","434","90"
"1500000US721371219002","Block Group 2, Census Tract 1219, Toa Baja Municipio, Puerto Rico","494","110","151","68","343","91"
"1500000US721371220011","Block Group 1, Census Tract 1220.01, Toa Baja Municipio, Puerto Rico","397","95","166","67","231","89"
"1500000US721371220012","Block Group 2, Census Tract 1220.01, Toa Baja Municipio, Puerto Rico","379","100","181","73","198","82"
"1500000US721371220013","Block Group 3, Census Tract 1220.01, Toa Baja Municipio, Puerto Rico","629","123","184","87","445","112"
"1500000US721371220021","Block Group 1, Census Tract 1220.02, Toa Baja Municipio, Puerto Rico","586","100","129","72","457","102"
"1500000US721371220022","Block Group 2, Census Tract 1220.02, Toa Baja Municipio, Puerto Rico","724","114","182","77","542","102"
"1500000US721371221001","Block Group 1, Census Tract 1221, Toa Baja Municipio, Puerto Rico","616","86","373","78","243","76"
"1500000US721371221002","Block Group 2, Census Tract 1221, Toa Baja Municipio, Puerto Rico","248","47","161","45","87","41"
"1500000US721371222011","Block Group 1, Census Tract 1222.01, Toa Baja Municipio, Puerto Rico","149","60","77","44","72","57"
"1500000US721371222012","Block Group 2, Census Tract 1222.01, Toa Baja Municipio, Puerto Rico","342","114","195","91","147","76"
"1500000US721371222013","Block Group 3, Census Tract 1222.01, Toa Baja Municipio, Puerto Rico","431","115","258","95","173","73"
"1500000US721371222021","Block Group 1, Census Tract 1222.02, Toa Baja Municipio, Puerto Rico","826","145","508","126","318","97"
"1500000US721371224001","Block Group 1, Census Tract 1224, Toa Baja Municipio, Puerto Rico","636","86","282","70","354","78"
"1500000US721379900000","Block Group 0, Census Tract 9900, Toa Baja Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721390601021","Block Group 1, Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","445","94","43","36","402","93"
"1500000US721390601022","Block Group 2, Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","757","127","224","76","533","133"
"1500000US721390601023","Block Group 3, Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","282","74","0","14","282","74"
"1500000US721390601024","Block Group 4, Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","118","67","61","51","57","46"
"1500000US721390601031","Block Group 1, Census Tract 601.03, Trujillo Alto Municipio, Puerto Rico","782","134","286","92","496","135"
"1500000US721390601032","Block Group 2, Census Tract 601.03, Trujillo Alto Municipio, Puerto Rico","408","110","140","70","268","108"
"1500000US721390601041","Block Group 1, Census Tract 601.04, Trujillo Alto Municipio, Puerto Rico","1361","269","238","121","1123","254"
"1500000US721390601042","Block Group 2, Census Tract 601.04, Trujillo Alto Municipio, Puerto Rico","1022","222","231","118","791","214"
"1500000US721390602111","Block Group 1, Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","613","176","97","72","516","169"
"1500000US721390602112","Block Group 2, Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","248","126","101","78","147","103"
"1500000US721390602113","Block Group 3, Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","372","99","82","69","290","110"
"1500000US721390602114","Block Group 4, Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","790","169","202","141","588","132"
"1500000US721390602121","Block Group 1, Census Tract 602.12, Trujillo Alto Municipio, Puerto Rico","461","125","451","127","10","16"
"1500000US721390602122","Block Group 2, Census Tract 602.12, Trujillo Alto Municipio, Puerto Rico","453","106","60","55","393","104"
"1500000US721390602123","Block Group 3, Census Tract 602.12, Trujillo Alto Municipio, Puerto Rico","394","93","101","70","293","89"
"1500000US721390602124","Block Group 4, Census Tract 602.12, Trujillo Alto Municipio, Puerto Rico","350","91","57","52","293","82"
"1500000US721390602131","Block Group 1, Census Tract 602.13, Trujillo Alto Municipio, Puerto Rico","381","72","35","28","346","79"
"1500000US721390602132","Block Group 2, Census Tract 602.13, Trujillo Alto Municipio, Puerto Rico","290","74","68","38","222","67"
"1500000US721390602133","Block Group 3, Census Tract 602.13, Trujillo Alto Municipio, Puerto Rico","299","75","9","14","290","77"
"1500000US721390602221","Block Group 1, Census Tract 602.22, Trujillo Alto Municipio, Puerto Rico","578","111","88","53","490","107"
"1500000US721390602222","Block Group 2, Census Tract 602.22, Trujillo Alto Municipio, Puerto Rico","609","118","160","78","449","113"
